Fold,Case ID,Sentence,Sentence Attention Weight,Prediction,Label
fold_5,6424,"A proof-of-principle randomised controlled trial showed for the first time that providing regular patient self-reported data to oncologists improved patient quality of life, focused doctor-patient communication, achieved better symptom control and reduced distress, without lengthening clinic visits [4].",0.01563371904194355,0.878652036190033,1
fold_5,6424,"Assessment of the social impact of cancer Cancer patients experience problems with everyday issues (domestic life, family care, finance, employment, relationships, etc.).",0.0067256055772304535,0.878652036190033,1
fold_5,6424,Prior to the work of Leeds in this area there were no concise questionnaires for assessing the effects of having cancer on daily life.,0.003605056554079056,0.878652036190033,1
fold_5,6424,"With funding from Cancer Research UK, Penny Wright (then Research Assistant, now Associate Professor, 1996-present) and Selby began developing the Social Difficulties Inventory (SDI-21) in 2000.",0.0074738264083862305,0.878652036190033,1
fold_5,6424,"Evaluations of this self-reporting instrument showed it was reliable and valid, and importantly had clinically meaningful interpretation of responses/scores [5,6].",0.011772628873586655,0.878652036190033,1
fold_5,6424,"Between 2007-2009, Wright and Dan Stark (Senior Lecturer in Cancer Medicine, Leeds, 2003-present) translated and evaluated SDI-21 with patients of South-Asian origin from Leeds and Bradford Teaching Hospitals NHS Foundation Trust (under the care of Chris Bradley), showing that it was culturally and linguistically acceptable",0.04578347131609917,0.878652036190033,1
fold_5,6424,"[grant h]. 
 ",0.0030094098765403032,0.878652036190033,1
fold_5,6424,Contributing to clinical practice guidelines The Leeds research has influenced clinical guidelines internationally.,0.032559834420681,0.878652036190033,1
fold_5,6424,"For example, the trial demonstrating patient benefits from routine measurement of quality of life using automated measurement significantly contributed to clinical practice guidelines published in 2011 by the International Society for Quality of Life Research",0.0021073746029287577,0.878652036190033,1
fold_5,6424,[A].,0.001225411775521934,0.878652036190033,1
fold_5,6424,The SDI-21 was referenced in pan-Canadian clinical practice guidelines published in 2009 by the Canadian Partnership Against Cancer (Cancer Journey Action Group) and the Canadian Association of Psychosocial Oncology (information on downloads available only from Canadian Partnership Against Cancer 2012-June 2013 = 45),0.008934928104281425,0.878652036190033,1
fold_5,6424,[B].,0.0011793447192758322,0.878652036190033,1
fold_5,6424,"The National Cancer Survivorship Initiative Vision, published in 2010 referenced SDI-21 as a questionnaire for assessing the quality of life of cancer survivors [C] (Google analytics unique page views www.ncsi.org.uk: PAGE: /?s=vision+document 01/02/10-14/08/13: 59,688 document downloads)",0.017826637253165245,0.878652036190033,1
fold_5,6424,[C].,0.0008278160821646452,0.878652036190033,1
fold_5,6424,Change in policy NHS policy and the Health and Social Care Act 2012: The Health and Social Care Act 2012 endorses the use of PROMs to put patients at the centre of the NHS.,0.006210856139659882,0.878652036190033,1
fold_5,6424,"Sir Michael Richards, National Cancer Director (1999-2013) said: ""Health services must become more patient centred.",0.005157344974577427,0.878652036190033,1
fold_5,6424,We urgently require methods to measure this aspect of care.,0.0012878284323960543,0.878652036190033,1
fold_5,6424,"Leeds researchers have provided us, not only with technologies for this purpose but also evaluated their measurements in a positive randomised controlled trial.",0.017168814316391945,0.878652036190033,1
fold_5,6424,"This was very influential in development of policy and the incorporation of Patient Reported Outcome Measures as a central theme within the NHS"" [D].",0.0013584422413259745,0.878652036190033,1
fold_5,6424,Since 2010 Velikova and Wright have been members of a Department of Health/Macmillan National Cancer Survivorship Initiative advisory group on metrics.,0.007326168939471245,0.878652036190033,1
fold_5,6424,This group reviews research on PROMs; it made recommendations on which PROMs should be included in the pilot and full NHS PROMs survey (see later).,0.006622231565415859,0.878652036190033,1
fold_5,6424,"Changes in practice Adoption of electronic self-reporting tools in clinical practice: In 2012, the Leeds Cancer Centre and the Yorkshire Cancer Network pioneered electronic Holistic Needs Assessment within routine patient care; the self-reported data are integrated into electronic patient records.",0.032842736691236496,0.878652036190033,1
fold_5,6424,"This facility allows nurses to assess quality of life issues, leading to an agreed care plan in discussion with patients.",0.005681745242327452,0.878652036190033,1
fold_5,6424,The web-based questionnaire system is undergoing quality assurance testing prior to application for kite marking for use as a medical device.,0.003824574174359441,0.878652036190033,1
fold_5,6424,In 2012 Electronic Holistic Needs Assessment (eHNA) was piloted by the Department of Health/Macmillan National Cancer Survivorship Initiative at four sites in England.,0.06505278497934341,0.878652036190033,1
fold_5,6424,A larger scale rollout is currently underway at 25 sites using a new prototype system in 2013.,0.03316238895058632,0.878652036190033,1
fold_5,6424,"This software implements the 2007 National Cancer Action Team's guidelines, which, were strongly influenced by Leeds research into the social impact of cancer.",0.05509237200021744,0.878652036190033,1
fold_5,6424,The eHNA tool included the Leeds-developed SDI-21 as one of the assessment measures [E].,0.009371793828904629,0.878652036190033,1
fold_5,6424,Velikova and Wright are both members of the eHNA steering committee as experts in such electronic systems.,0.00386180286295712,0.878652036190033,1
fold_5,6424,The Leeds team provides on-going advice regarding electronic assessment to the eHNA project [E].,0.03306137025356293,0.878652036190033,1
fold_5,6424,"The SDI-21, one of three validated questionnaires, has been used in national evaluations of the quality of life of cancer patients and survivors: in 2011 it was used to collect data for the Department of Health national pilot PROMs survey of 4,992 cancer survivors [F]; it is also being used in the full national PROMs survey of 50,000 cancer patients during 2013.",0.013258439488708973,0.878652036190033,1
fold_5,6424,"Internationally, the SDI-21 is being used in routine cancer practice in Canada as part of an electronic Distress Assessment and Response Tool (DART) for assessing, monitoring and supporting cancer outpatients.",0.0032939875964075327,0.878652036190033,1
fold_5,6424,"Between October 2009 to December 2012 47,661 DART assessments were undertaken with 13,672 assessments including the SDI-21.",0.0581228993833065,0.878652036190033,1
fold_5,6424,The use of DART has led to significant improvements in patient well-being (see below),0.004657812416553497,0.878652036190033,1
fold_5,6424,[G].,0.0010804812191054225,0.878652036190033,1
fold_5,6424,"Velikova provided professional advice leading to the adoption of the Leeds approach in a new clinical programme for lung-heart transplant patients monitoring in Edmonton (Alberta, Canada)",0.009667713195085526,0.878652036190033,1
fold_5,6424,[H].,0.0011512866476550698,0.878652036190033,1
fold_5,6424,Clinicians developed specific guidelines on the use of PROMs to individualize patient care and the monitoring has become standard practice.,0.0020434954203665257,0.878652036190033,1
fold_5,6424,"By 2010, 172 lung-heart transplant patients participated, 98% were happy to complete the assessments regularly; 91% of clinicians endorsed the use of PROMs in routine practice [H].",0.009437200613319874,0.878652036190033,1
fold_5,6424,"Velikova's work and professional advice significantly influenced the decision to launch the Patient Outcomes Program to promote patient-centred care at Cancer Treatment Centers of America (CTCA) at Midwestern Regional Medical Center (Zion, IL, USA; private cancer hospitals in USA)",0.013531728647649288,0.878652036190033,1
fold_5,6424,[I].,0.0010769813088700175,0.878652036190033,1
fold_5,6424,"The current quality of life database of CTCA consists of 12,000 patients; the data are being used by the clinical teams providing supportive care to patients on cancer treatment",0.03330380842089653,0.878652036190033,1
fold_5,6424,[I].,0.0010769813088700175,0.878652036190033,1
fold_5,6424,"Changes in health outcomes Enhancement of the patient experience, improved well-being and clinical outcomes:",0.008037954568862915,0.878652036190033,1
fold_5,6424,In Canada the evaluation of DART has provided evidence of improved patient well-being (measured by reductions in SDI-21 scores over four consecutive outpatient appointments),0.008042779751121998,0.878652036190033,1
fold_5,6424,[G].,0.0010804812191054225,0.878652036190033,1
fold_5,6424,SDI-21 items are strong predictors of suicidal thoughts [J]; use of the tool alerts clinicians to patients with these ideas so they can offer appropriate support to prevent harm.,0.005335256457328796,0.878652036190033,1
fold_5,6424,"Overall, DART enhanced the patient experience with measured improvement of patient's perception of treatment and support.",0.005164513364434242,0.878652036190033,1
fold_5,6424,A differential benefit of DART was demonstrated for low income patients (p=0.046).,0.014835058711469173,0.878652036190033,1
fold_5,6424,Clinical outcomes also improve with the use of DART.,0.013191434554755688,0.878652036190033,1
fold_5,6424,Clinician assessment of high distress scores was associated with an increase in patient's ability to complete chemotherapy from 50% to 85%.,0.011899921111762524,0.878652036190033,1
fold_5,6424,This improvement in compliance was achieved with no change in health service burden (clinic length or workload).,0.01240322832018137,0.878652036190033,1
fold_5,6424,Staff felt DART improved systematic inquiry about concerns.,0.002355854259803891,0.878652036190033,1
fold_5,6424,Most patients (88%) felt DART improved communication of symptoms and concerns with the health care team,0.005378722213208675,0.878652036190033,1
fold_5,6424,[G].,0.0010804812191054225,0.878652036190033,1
fold_5,7376," Our research provided the evidence to persuade companies to develop fire retardant formulations based on naturally occurring mixtures of hydromagnesite and huntite (HMH) that were more effective, cheaper, and greener than the market leader, aluminium hydroxide (ATH).",0.023711346089839935,0.6279999017715454,0
fold_5,7376,"Before the research started, in 2005, annual global sales of HMH as a fire retardant were less than [TEXT REMOVED FOR PUBLICATION] 000 tonnes.",0.04598196595907211,0.6279999017715454,0
fold_5,7376,"By 2012, sales had already doubled to [TEXT REMOVED FOR PUBLICATION] 000 tonnes (£[TEXT REMOVED FOR PUBLICATION] M) and continue to grow.",0.038988493382930756,0.6279999017715454,0
fold_5,7376,"LKAB minerals supply over 90% of the global market in HMH, and as a result of UCLan's fire retardant research, expect HMH to replace at least 25% of fine grade ATH within 5 years (increasing HMH sales to £[TEXT REMOVED FOR PUBLICATION] M).",0.01554903108626604,0.6279999017715454,0
fold_5,7376,"Not only is HMH a more effective fire retardant, it does not have the environmental problems associated with ATH. 
 ",0.012746097519993782,0.6279999017715454,0
fold_5,7376,"From 2000 to 2006 Hull's fire group, now at UCLan, had undertaken detailed research in the mechanism of the world's best-selling fire retardant, aluminium hydroxide (colloquially, but incorrectly, referred to as alumina trihydrate, or ATH).",0.010727089829742908,0.6279999017715454,0
fold_5,7376,"In 2007, the fire group moved to UCLan, and continued to build on this important work, supported by the €2 M PredfireNano project.",0.03450684994459152,0.6279999017715454,0
fold_5,7376,"In 2008, this led to Minelco (now LKAB Minerals) seconding one of their staff (Hollingbery) to undertake a PhD at UCLan to investigate the fire retardant behaviour of hydromagnesite and huntite (HMH) mixtures.",0.02458321675658226,0.6279999017715454,0
fold_5,7376,"Our detailed research explained why the established understanding of the fire retardant mechanism of mineral fillers was incorrect, and showed that naturally occurring mixtures of hydromagnesite and huntite (HMH) were more effective than the market leader, ATH.",0.014059443958103657,0.6279999017715454,0
fold_5,7376,"Hitherto, HMH had been reported as an unsuitable alternative to ATH, based on a flawed understanding of HMH's fire retardant mechanism*†.",0.0054424842819571495,0.6279999017715454,0
fold_5,7376,"Two critical reviews of the literature highlighted, first, the conflicting accounts of the mechanisms of thermal decomposition of HMH mixtures",0.019115036353468895,0.6279999017715454,0
fold_5,7376,"[1], and second, the major misconceptions regarding their fire retardant behaviour",0.008123142644762993,0.6279999017715454,0
fold_5,7376,[2].,0.0013738215202465653,0.6279999017715454,0
fold_5,7376,"While these reviews clarified a number of issues, they identified clear gaps in our understanding of the thermal decomposition and fire retardant behaviour of HMH.",0.008820760995149612,0.6279999017715454,0
fold_5,7376,"In parallel to this work, a UCLan funded PhD student (Witkowski) modelled the fundamental mechanisms of thermal decomposition and fire retardant behaviour, using an energy-balance model of fire retardant effects caused by the decomposition of various mineral fillers.",0.03276911377906799,0.6279999017715454,0
fold_5,7376,This allowed the four fire retardancy contributions (heat capacity of the filler; decomposition endotherm; heat capacity of the volatiles; and heat capacity of the residue) to be quantified.,0.007972827181220055,0.6279999017715454,0
fold_5,7376,"Moreover, their effects in standard flammability assessments such as the limiting oxygen index (LOI), UL 94 and cone calorimeter were estimated.",0.002433107001706958,0.6279999017715454,0
fold_5,7376,"The purpose of the model was to separate the known and quantifiable effects of mineral filler fire retardants from other, less-known factors.",0.004460264928638935,0.6279999017715454,0
fold_5,7376,The failure of the model to predict the superior fire retardant performance of HMH demonstrated the importance of these other factors.,0.0016704464796930552,0.6279999017715454,0
fold_5,7376,This led to two detailed experimental studies.,0.002797628752887249,0.6279999017715454,0
fold_5,7376,"The first investigated the interaction between the decomposition of the combination of the two minerals and the influence of the decomposition product carbon dioxide, which could not escape when fillers were compounded into a polymer [3].",0.005676961969584227,0.6279999017715454,0
fold_5,7376,The second focused on the fire retardant behaviour [4].,0.004928614012897015,0.6279999017715454,0
fold_5,7376,"This paper conclusively showed: (i) that the platy nature of the huntite component of the mixture was responsible for stabilisation of the protective residue around the bulk of the polymer; (ii) the inadequacy of the LOI test to predict burning behaviour; (iii) the superiority of HMH mixtures over the market leader, ATH.",0.024350635707378387,0.6279999017715454,0
fold_5,7376,A further investigation reconciled the differences between the simple model and the actual fire retardant behaviour,0.015723079442977905,0.6279999017715454,0
fold_5,7376,"[5], showing how the cone calorimeter failed to respond to the large decomposition endotherm, the conversion of acetic acid to acetone on the surface of the filler, and the subsequent delay in heat release rate. 
 ",0.007739862892776728,0.6279999017715454,0
fold_5,7376,"This important research has had an impact in 3 ways: 1) large increase in sales of HMH; 2) Encouraged the use of a more effective, and cleaner fire retardant; 3) Provided an example of a safe, environment-friendly fire retardant, to counter the ""green"" arguments for an outright ban (maintaining fire safety and avoiding pollution from fires).",0.006829256657510996,0.6279999017715454,0
fold_5,7376,The growth of the plastics industry in the 1960s and 1970s led to a sharp increase in fire deaths.,0.007478914223611355,0.6279999017715454,0
fold_5,7376,Fire retardants were added to plastics for use in high risk applications.,0.010795848444104195,0.6279999017715454,0
fold_5,7376,"Most of these were very stable brominated compounds which are easy to use, provided they are compatible with the host polymer, and at loadings of around 10 % they will meet the flammability requirements.",0.017219364643096924,0.6279999017715454,0
fold_5,7376,"Unfortunately they leach out of products and have subsequently been found to be persistent, bioaccumulative and toxic (PBT).",0.016618240624666214,0.6279999017715454,0
fold_5,7376,"The fire retardant community has been searching for replacements, while parts of the ""green"" lobby have been calling for a global ban on all fire retardants.",0.011684238910675049,0.6279999017715454,0
fold_5,7376,"In general, halogen-free fire retardants based on phosphorus, nitrogen or mineral fillers are much more polymer specific, and therefore require greater time and investment to optimise product formulations.",0.01560126431286335,0.6279999017715454,0
fold_5,7376,"Once a formulation has been optimised, approved and certified, any further changes must overcome large barriers.",0.0038085104897618294,0.6279999017715454,0
fold_5,7376,"HP estimate that replacement of a single substance in a product formulation costs $5-10 M (H. Wendschlag; FRPM, Lille 2013).",0.008780368603765965,0.6279999017715454,0
fold_5,7376,"In the case of HMH, merely knowing it had fire retardancy potential was not enough to persuade customers to investigate it further; the claims and counterclaims in the literature needed to be addressed and the mechanism understood, to explain why the good results were not artefacts.",0.006786361336708069,0.6279999017715454,0
fold_5,7376,An independent academic study from UCLan's leading fire research group provided the credible evidence base to support results produced in-house at LKAB.,0.013283924199640751,0.6279999017715454,0
fold_5,7376,"This was necessary to encourage innovation, including costly changes in formulation.",0.0011079972609877586,0.6279999017715454,0
fold_5,7376,"To hasten the progress, drafts of the papers were provided to the company sales team, prior to formal publication.",0.009587673470377922,0.6279999017715454,0
fold_5,7376,"In addition, two important points needed to be made in respect of the perceived problems of fire retardants.",0.003996260929852724,0.6279999017715454,0
fold_5,7376,"The first, that many of fire retardants had no connection with the PBT problems of halogenated fire retardants, and the second that there were significant differences within the halogen-free group of fire retardants.",0.009945588186383247,0.6279999017715454,0
fold_5,7376,"Like aluminium metal, ATH requires very large amounts of energy during manufacture, and produces an equal mass of highly alkaline toxic red sludge (which flooded an area of Hungary in 2010, resulting in 10 deaths), whereas HMH production involves low energy processes of mining, sieving and grinding.",0.027248799800872803,0.6279999017715454,0
fold_5,7376,"As a plenary speaker at the Brominated Flame Retardants Symposium in Kyoto (BFR 2010, an academic conference of environmental scientists concerned about the widespread distribution and harmful effects of brominated flame retardants), Hull shared the platform with professors from Amsterdam Free University,Berkeley, Boston, Kyoto and Stockholm where he was able to highlight these important distinctions.",0.05585036799311638,0.6279999017715454,0
fold_5,7376,"Soon afterwards, Wikipedia's pages on ""flame retardants"" and ""fire retardants"" described HMH as a key example of an environment friendly fire retardant.",0.008703753352165222,0.6279999017715454,0
fold_5,7376,"Direct links to CloK, UCLan's online repository have resulted in thousands of downloads of these key research papers (see section 3).",0.007685266900807619,0.6279999017715454,0
fold_5,7376,The final obstacle was the need for LKAB to increase production - there is no point in persuading customers to undertake the costly process of formulation development using a product which is in short supply.,0.0040083411149680614,0.6279999017715454,0
fold_5,7376,"Armed with the mechanistic understanding, technology was selected to optimise particle size distribution, platyness and mixture ratios.",0.0037437211722135544,0.6279999017715454,0
fold_5,7376,"This involved LKAB investing several million dollars in new plant in Turkey and the UK, tripling capacity to 60,000 tonnes per year.",0.01196980755776167,0.6279999017715454,0
fold_5,7376,This confidence in the continued shift from ATH (the market for the fine grade of ATH alone is $250 M per annum) is the most concrete indicator of the significant impact of this research.,0.005810403730720282,0.6279999017715454,0
fold_5,7376,The greater fire safety and environmental benefits are much harder to quantify.,0.007925244979560375,0.6279999017715454,0
fold_5,7376,"Beneficiaries and nature of impact LKAB Minerals are the primary beneficiaries of this research, through significant increase in sales volume.",0.006710095796734095,0.6279999017715454,0
fold_5,7376,"However LKAB's product is their customers' raw material, offering superior FR performance and better environmental ratings.",0.0029296132270246744,0.6279999017715454,0
fold_5,7376,"Therefore, where the use of HMH results in a market lead for product, this is of far greater value than the cost of the raw materials.",0.0033079255372285843,0.6279999017715454,0
fold_5,7376,For example in the halogen-free cable industry (a rapidly growing area of the European market),0.0034121053759008646,0.6279999017715454,0
fold_5,7376,[TEXT REMOVED FOR PUBLICATION],0.00764118367806077,0.6279999017715454,0
fold_5,7376,[cable compounder] have gone into production with a superior ethylene-copolymer HMH formulation.,0.007951238192617893,0.6279999017715454,0
fold_5,7376,"Unlike the alternatives, the platy huntite slows down the burning rate, through formation of a resilient residue, allowing the cable to meet Euroclass B2.",0.022280041128396988,0.6279999017715454,0
fold_5,7376,"The use of a naturally occurring raw material, requiring minimal processing has obvious environmental advantages, both in energy usage and clean manufacture (especially when compared with the toxic red mud generated as part of ATH production).",0.027810344472527504,0.6279999017715454,0
fold_5,7376,"Combined with the improvements in fire safety, society is the ultimate beneficiary in having access to a greener, safer product.",0.012690440751612186,0.6279999017715454,0
fold_5,7376,"Key dates relating to impact 2007 Prof Hull appointed to UCLan Minelco decision to fund PhD studentship at UCLan in fire retardancy 2008 Hollingbery and Witkowski start PhD studentships 2008-09 Experimental investigation of thermal decomposition of HMH mixtures 2010 Experimental investigation of flammability behaviour of HMH in comparison to hydromagnesite, ATH and magnesium hydroxide (MDH) etc.",0.1458837240934372,0.6279999017715454,0
fold_5,7376,Numerical modelling of fire retardant effects of mineral fillers.,0.04054977372288704,0.6279999017715454,0
fold_5,7376,Publication of references [1] and [2] 2011 Further investigation of HMH/ATH/MDH fire retardant mechanisms Publication of references [3] and [4] 2012 Publication of references [3] and,0.028386224061250687,0.6279999017715454,0
fold_5,7376,[4] 20[TEXT REMOVED FOR PUBLICATION] LKAB decision to triple production capacity of HMH August 2013 Finalisation of current impact case study 20[TEXT,0.028974222019314766,0.6279999017715454,0
fold_5,7376,REMOVED FOR PUBLICATION] LKAB's new plant fully operational,0.010752239264547825,0.6279999017715454,0
fold_5,7754," Reappraisals of modern responses to antiquity by members of Liverpool's Receptions Research Group (Paul, Hobden and Harrison) from 2004 to 2013 have had impact upon the methods, perspectives, and practices of members of creative communities internationally.",0.20705807209014893,0.11319819837808609,0
fold_5,7754,Our research thus enables new ways of thinking and forms of expression and benefits practitioners in terms of their personal and professional development.,0.007025927305221558,0.11319819837808609,0
fold_5,7754,Three separate examples are included in this case study: (1) Film-makers: Analysis by Paul of the biopic Alexander (2004) led Hollywood director Oliver Stone to re-appraise his approach to the subject (2009) and thereby reflect upon his methods as cinematic story-teller.,0.01567194238305092,0.11319819837808609,0
fold_5,7754,"(2) Media practitioners: Hobden's research into ancient world documentaries and the associated Documenting Antiquity workshop (2013) has created opportunities for British media professionals to explore and refine understanding of their own practice, thus contributing to their professional development.",0.04068822041153908,0.11319819837808609,0
fold_5,7754,"(3) Theatre producers: Harrison's work on Herodotus and empire inspired Australian artist Alison Richards to reconceptualise how performance theatre might contribute to political conversations in `X marks the spot', a theatrical performance paper by the artist (performed in August 2010). 
 ",0.010976595804095268,0.11319819837808609,0
fold_5,7754,Reception studies analyse post-antique responses to antiquity.,0.012866554781794548,0.11319819837808609,0
fold_5,7754,"Receptions research at Liverpool by Joanna Paul, Fiona Hobden, and Tom Harrison additionally impacts back upon such responses.",0.0062726568430662155,0.11319819837808609,0
fold_5,7754,"On the one hand, the critical appraisal of how and why antiquity is reimagined on screen offers the creators of film and television new paradigms for perceiving their work and a stimulus to review and develop their methods and approach.",0.007788556627929211,0.11319819837808609,0
fold_5,7754,"On the other, fresh interpretation of the interaction between ancient historiography and modern imperialisms permits the appropriation of these interpretations into experimental theatrical work that re-envisions modern engagements with the Classical world.",0.011602502316236496,0.11319819837808609,0
fold_5,7754,"Our work thus not only reflects upon but shapes modern receptions of antiquity, enabling new ways of thinking amongst media professionals and inspiring innovative forms of artistic expression.",0.013731446117162704,0.11319819837808609,0
fold_5,7754,There are three strands of underpinning research.,0.0007192660705186427,0.11319819837808609,0
fold_5,7754,"(1) Analyses of cinematic receptions of antiquity by Joanna Paul (Lecturer in Classical Studies, 2006-9; J.P. Postgate Early Career Fellow in Classics, 2009-11) offer a nuanced reappraisal of the changing and malleable role of the Classical world - its literature, art and history - in film by identifying generic, production and cultural factors that influence its varying depictions.",0.024492990225553513,0.11319819837808609,0
fold_5,7754,"The method and value of this work, which have also informed her 2013 monograph (section 3 (ii)), are exemplified in her 2009 treatment of Alexander (dir.",0.007688918616622686,0.11319819837808609,0
fold_5,7754,"O. Stone, 2004), which interrogates the film's content, structures, and themes through the prism of cinema's epic tradition.",0.0032306883949786425,0.11319819837808609,0
fold_5,7754,"It demonstrates how the film grapples with the historiographical challenges attendant upon Alexander, drawing particular attention to the problems associated with creating a narrative of his life.",0.005536605138331652,0.11319819837808609,0
fold_5,7754,"Paul's work enhances understanding of Alexander's place within the modern imagination, of the film as a reception of Alexander and a modern epic, and of the new character and socio-political contexts of the recently reprised genre.",0.015360893681645393,0.11319819837808609,0
fold_5,7754,"(2) Research by Fiona Hobden (Lecturer in Greek Culture, 2003-11; Senior Lecturer in Greek Culture, 2011-present) on television documentaries about the ancient world, conducted from 2011 onwards, explores the hows, whys and effects of this distinctive mode of historiography.",0.0335550494492054,0.11319819837808609,0
fold_5,7754,"With particular attention to audio-visual and narrative strategies, it reveals the rhetorical synergies between setting and story.",0.016002364456653595,0.11319819837808609,0
fold_5,7754,Her work draws particular attention to how archaeology on-screen - both the physical remains of antiquity and their excavation/analysis - acts persuasively to authorize statements about antiquity.,0.007221148815006018,0.11319819837808609,0
fold_5,7754,"It also examines audience responses to ancient world programmes, considers how these programmes build upon other cultural encounters with antiquity through tourism, television and film, and opens up a conversation on quality.",0.051803022623062134,0.11319819837808609,0
fold_5,7754,"(3) Work by Tom Harrison (Rathbone Professor of Ancient History and Classical Archaeology, 2004-present) on ancient and modern imperialism, a focus of research from 2005 to the present, redefines the relationship between ancient and modern discourses on power.",0.00770000321790576,0.11319819837808609,0
fold_5,7754,"It establishes how ancient historians like Herodotus represented imperialism, how such representations influenced nineteenth- and twentieth-century conceptualizations of contemporary imperialism, and how modern readings of ancient imperialism continue to be cast back into ancient histories.",0.0036190927494317293,0.11319819837808609,0
fold_5,7754,"One particular effect is the impression that ancient authors appear to comment forward upon modern- day politics. 
 ",0.0012036287225782871,0.11319819837808609,0
fold_5,7754,"The impact of Receptions research at Liverpool on communities that create receptions of antiquity today is evidenced in the fields of film, television, and theatre.",0.06286082416772842,0.11319819837808609,0
fold_5,7754,"In each instance, analyses of contemporary responses to antiquity have inspired individuals to reappraise their methods, perspectives and practices or to use the research as a springboard for their own interrogative analyses, thus leading to new ways of thinking and modes of expression at personal and professional levels.",0.015851052477955818,0.11319819837808609,0
fold_5,7754,"(1) Film-makers: In her 2009 work on Alexander (2004), a biopic by Hollywood director Oliver Stone, Joanna Paul traces the film's production environment, its generic appropriation of `new epic' conventions and its relationship with older works, and the narrative structure it imposes upon the biography of Alexander the Great.",0.0172017402946949,0.11319819837808609,0
fold_5,7754,"In the process, she evaluates the success of the film, and wonders `what would have been done differently had the director listened to Aristotle as carefully as Alexander did' (p. 28).",0.00319367996416986,0.11319819837808609,0
fold_5,7754,"Paul argues that the philosopher's proposition that epic and tragedy should be shaped around `a single action, not a single hero' could have been applied successfully to this cinematic epic.",0.006126767955720425,0.11319819837808609,0
fold_5,7754,This idea had direct impact upon Oliver Stone.,0.0005677341832779348,0.11319819837808609,0
fold_5,7754,"In a written response that forms the epilogue to the edited collection featuring Paul's work (Greenland & Cartledge, 2009), he remarks firstly on the perspicuity of her observations — `Dr. Paul perhaps gets to the nut of it in my mind' — and then proceeds to `follow(s) the lead given by Dr. Paul' (p.343) to imagine how his revised Alexander could be read with a `single action' at its core.",0.004166638012975454,0.11319819837808609,0
fold_5,7754,"He states explicitly that `Dr Paul, in pointing to Aristotle's ""single action,"" has opened my eyes to what I missed at the time' (p. 348).",0.0012999295722693205,0.11319819837808609,0
fold_5,7754,"The director acquired new understandings of his own work as a film-maker and story-teller, and its possibilities, by engaging with Paul's research.",0.005420602858066559,0.11319819837808609,0
fold_5,7754,(See Section 5 (1)),0.0005120263667777181,0.11319819837808609,0
fold_5,7754,"(2) Media practitioners: Fiona Hobden's research on ancient world documentaries provided the background, stimulus and framework for the Documenting Antiquity workshop, which met for the first time in July 2013.",0.033621806651353836,0.11319819837808609,0
fold_5,7754,"The workshop, the first of its type ever to be held in the UK, is a mixed group comprising commissioners, directors, and producers from the primary UK broadcasters (BBC, ITV) and production houses (Lion TV, Tern TV, MediaLab UK) and academics from Classics, Ancient History and Media Studies.",0.05926092341542244,0.11319819837808609,0
fold_5,7754,"With its purpose to examine the character, effects, and future directions of ancient world documentaries, two journal articles by Hobden (2013a, 2013b) made logical starting points.",0.011833775788545609,0.11319819837808609,0
fold_5,7754,"During discussion of `processes, priorities, practicalities, and purposes' and `telling stories', programme-makers discussed the use of archaeological artefacts to narrate and substantiate ancient history, the construction of presenters as reliably academic, and what makes a good (and bad) programme about antiquity - key ideas in the pre-circulated research.",0.02341647446155548,0.11319819837808609,0
fold_5,7754,The impact of this discussion on participants was recognized in feedback.,0.0019323359010741115,0.11319819837808609,0
fold_5,7754,"Filtered through the workshop, Hobden's research provided a prism through which members of the media community could articulate and interrogate their own experiences and practices.",0.01127071026712656,0.11319819837808609,0
fold_5,7754,It thereby played a role in their personal and professional development.,0.0006118027376942337,0.11319819837808609,0
fold_5,7754,"(See Section 5 (2) and (3), below.)",0.0005354937165975571,0.11319819837808609,0
fold_5,7754,(3) Theatre producers: Members of the theatre community have also benefited from Liverpool research.,0.02269282564520836,0.11319819837808609,0
fold_5,7754,"The impact of Tom Harrison's work on the creative practice of Alison Richards, an Australian theatre artist and practice-based researcher at Monash University, is witnessed in her experimental performance paper `X Marks the Spot' (22 August 2010, Malthouse Theatre, Melbourne).",0.08198803663253784,0.11319819837808609,0
fold_5,7754,"The performance took place at a multi-disciplinary conference entitled `""From Sappho to X"": Classics, Performance, Reception', before an audience of 120 theatre professionals, Humanities scholars, and members of the public.",0.04771524667739868,0.11319819837808609,0
fold_5,7754,Richards first encountered Harrison's research whilst scoping out Classical scholarship on the relationship between ancient and modern.,0.004519268404692411,0.11319819837808609,0
fold_5,7754,"As certified in both the script and Richard's written testimonial, Harrison's ideas and methods directly influenced both the spoken content and physical shape of the resulting performance.",0.0030673497822135687,0.11319819837808609,0
fold_5,7754,"i) Spoken quotations from Harrison's 2008 paper regarding the mutual comprehension of ancient and modern empires, the potential of classical reception studies to expose ideology in ancient/modern discourses, and his question `can an understanding of ancient imperialisms cast light on contemporary experience?'",0.014711393043398857,0.11319819837808609,0
fold_5,7754,"follow immediately upon observations regarding modern appropriations of the Classical, including the perverse priority in Australia of a `Western legacy of performance', when the country's population originates globally and its geopolitical alignment is with Asia; all the while the speaker builds her own arena of ancient imperial ambition drawn from Herodotus in sand (pp.3-4).",0.015363442711532116,0.11319819837808609,0
